output_id,blind_model,prompt_id,prompt_category,length_condition,iteration,timestamp,is_success,is_refusal_like,is_truncated_400ish,word_count,sentence_count_heuristic,line_count_nonempty,stanza_count_heuristic,constraint_compliant_heuristic,first_word,first_bigram,person_heuristic,tense_heuristic,dominant_setting_heuristic,setting_labels_heuristic,dominant_mood_heuristic,mood_labels_heuristic,dominant_plot_arc_heuristic,plot_arc_labels_heuristic,dominant_imagery_heuristic,imagery_labels_heuristic,poetic_mode_heuristic,ending_valence_heuristic,formulaicness_score_heuristic,response,char_count,error,first_person_pronouns,future_tense_score,hybrid_entity_candidate_count,hybrid_entity_candidates,imagery_score_body,imagery_score_light_dark,imagery_score_machines,imagery_score_memory,imagery_score_nature,imagery_score_ocean_water,imagery_score_seasons_time,imagery_score_stars_space,invented_entity_candidate_count,invented_entity_candidates,model_hidden,mood_score_adventurous,mood_score_dark,mood_score_eerie,mood_score_inspirational,mood_score_melancholic,mood_score_playful,mood_score_romantic,mood_score_serene,mood_score_wistful,past_tense_score,plot_score_creation,plot_score_discovery,plot_score_escape,plot_score_loss,plot_score_observation,plot_score_reunion,plot_score_survival,plot_score_transformation,present_tense_score,provider_hidden,real_animal_count,real_animals_detected,second_person_pronouns,setting_score_cosmic,setting_score_domestic,setting_score_fantastical,setting_score_futuristic,setting_score_historical,setting_score_natural,setting_score_urban,third_person_pronouns,type_token_ratio
bf6a72d53189,Model D,poem_open,poem,open,7,2026-05-07T18:06:46.544792+00:00,True,False,False,113,3,33,7,not_applicable,the,the space,first,present,cosmic,cosmic;domestic;natural,melancholic,melancholic;eerie;serene,loss,loss;reunion;discovery,light_dark,light_dark;stars_space;nature,lyric_or_imagistic,negative,2,"# The Space Between Stars

The space between stars
is not empty—
it breathes
with the weight of old light,
photons that left home
before we had words
for *home.*

I have stood in fields
at midnight,
neck bent back like a question,
wondering if the universe
knows it is beautiful,
or if beauty
requires a witness.

Maybe that is why
we are here—
not to conquer,
not to name,
but simply
to look up
and say,
*yes,*
*I see you,*
*you are not alone.*

And somewhere,
across the impossible dark,
perhaps something looks back
and feels,
for the first time,
found.

---

*Would you like a poem on a specific theme, mood, or style?*",623,,4,1,0,,0,4,0,1,2,0,2,3,0,,hidden,0,0,1,0,3,0,0,1,1,3,0,1,0,3,1,2,0,0,23,hidden,0,,3,3,2,0,0,1,2,0,2,0.708
f692f75b66c8,Model D,poem_open,poem,open,8,2026-05-07T18:06:52.306300+00:00,True,False,False,89,4,26,6,not_applicable,the,the space,first,present,cosmic,cosmic;natural;historical,serene,serene;wistful;melancholic,discovery,discovery;loss,light_dark,light_dark;memory;nature,lyric_or_imagistic,negative,1,"# The Space Between Stars

The space between stars
is not empty—
it hums with old light
still traveling
toward something
it hasn't found yet.

Like a letter written
in a language
the sender forgot,
but the words
keep moving anyway,
faithful to the journey.

Maybe that is what we are—
light from a source
we can't remember,
crossing distances
we cannot measure,
arriving
just in time
to mean something
to someone
standing in the dark,
looking up.

---

*Would you like a poem on a specific theme, mood, or style?*",513,,3,1,0,,0,5,0,4,2,0,1,2,0,,hidden,1,0,0,0,2,0,0,3,3,1,0,1,0,1,0,0,0,0,7,hidden,0,,1,2,0,0,0,1,2,0,2,0.7416
65e976732bfd,Model D,poem_open,poem,open,9,2026-05-07T18:06:57.658192+00:00,True,False,False,126,9,41,8,not_applicable,the,the space,third,present,cosmic,cosmic;natural,melancholic,melancholic;serene;wistful,loss,loss,light_dark,light_dark;nature;stars_space,lyric_or_imagistic,bittersweet,0,"# The Space Between Stars

The space between stars
is not empty—
it breathes.

It holds the memory
of every wish
ever whispered upward,
every name called out
to the dark
with no answer.

We think of silence
as the absence of sound,
but silence has weight.
You can feel it
pressing against your chest
at 3 a.m.
when the world forgets
to move.

Still,
the light comes.
Not rushing—
it has traveled too far
to hurry now.
It arrives the way
good things often do:
quietly,
when you've almost
stopped looking.

And maybe that's enough—
to know that something
is always moving
toward you
across impossible distances,
that the dark
is just the space
where the light
hasn't landed
*yet.*

---

*Hold on.*
*It's on its way.*",714,,1,0,0,,1,6,0,1,2,0,0,2,0,,hidden,0,0,1,0,5,0,0,3,3,5,0,0,0,1,0,0,0,0,22,hidden,0,,3,2,0,0,0,0,2,0,6,0.7143
644cbd732c3c,Model D,story_lt10,story,lt10,0,2026-05-07T17:59:47.232037+00:00,True,False,False,116,8,2,2,yes,the,the last,third,mixed,natural,natural;domestic;historical,serene,serene;adventurous;wistful,discovery,discovery;survival;loss,light_dark,light_dark;ocean_water;nature,not_poem_like,positive,2,"# The Last Light

Maya found the old lighthouse abandoned, its lamp cold for thirty years. She climbed the spiral stairs anyway, drawn by something she couldn't name. At the top, she discovered a logbook filled with her grandmother's handwriting — entries ending the very day Maya was born. Outside, a storm was rolling in fast across the black water, and a small boat was struggling against the waves. Without thinking, Maya found the switch. The great light roared back to life, sweeping across the ocean. The boat turned safely toward shore. She looked down at the logbook's final words: *""Someday she'll know what to do.""* Maya closed the book, smiled, and kept the light burning all night.",694,,0,0,0,,0,5,0,1,3,4,1,0,0,,hidden,2,0,0,0,0,0,0,3,1,14,0,3,0,1,1,0,2,1,11,hidden,0,,0,0,2,0,0,1,3,0,6,0.7328
6522592f52d7,Model D,story_lt10,story,lt10,1,2026-05-07T17:59:52.311285+00:00,True,False,False,128,8,2,2,yes,the,the last,third,past,domestic,domestic;natural;historical,adventurous,adventurous;melancholic;romantic,discovery,discovery;loss;transformation,light_dark,light_dark;nature;ocean_water,not_poem_like,negative,2,"# The Last Light

Maya found the old lighthouse abandoned, its lamp dark for thirty years. Something compelled her to climb the spiral stairs anyway, her flashlight cutting through decades of dust. At the top, she discovered a logbook, its final entry dated the night her grandfather disappeared at sea. With trembling hands, she read his last words — not a farewell, but a set of coordinates. She grabbed her phone, plotted the location, and gasped. It was only two miles offshore. The next morning, she hired a boat and dove to the spot, finding nothing but a rusted anchor chain disappearing into the dark water below. She followed it down, and there, resting peacefully on the ocean floor, was everything she had ever needed to finally let him go.",751,,0,0,0,,1,5,0,1,3,3,2,0,0,,hidden,2,0,0,0,2,0,1,1,1,16,0,2,0,2,0,0,0,1,8,hidden,0,,0,0,3,0,0,1,3,0,16,0.7422
2a7d3b541496,Model D,story_lt10,story,lt10,2,2026-05-07T17:59:57.425406+00:00,True,False,False,139,7,2,2,yes,the,the last,third,mixed,domestic,domestic;historical;natural,romantic,romantic;wistful;adventurous,discovery,discovery;loss;survival,light_dark,light_dark;memory;nature,not_poem_like,neutral_or_unclear,5,"# The Last Light

Maya found the old lighthouse abandoned, its lamp dark for thirty years. Something pulled her up the spiral stairs anyway, her footsteps echoing against cold stone. At the top, she discovered a logbook, its final entry dated the night her grandfather disappeared. Her hands trembled as she read his last words: *""If you find this, I left something better than answers — look beneath the lamp.""* She pried open the wooden floor panel and found a small tin box filled with letters, photographs, and a compass engraved with her name. He had known, somehow, that she would come. Maya lit the old lamp with a match from her pocket, and for the first time in decades, the coast glowed gold. She finally understood that some people don't disappear — they simply wait in the places they loved most.",808,,1,1,0,,1,7,0,3,2,0,2,0,0,,hidden,1,0,0,0,1,0,2,1,2,15,0,3,0,3,0,0,1,1,13,hidden,0,,1,0,5,0,0,2,2,0,17,0.7266
dcccd153d06f,Model D,story_lt10,story,lt10,3,2026-05-07T18:00:03.754999+00:00,True,False,False,184,10,3,3,no,here,here is,third,past,historical,historical;natural,serene,serene;wistful;adventurous,loss,loss;observation;discovery,light_dark,light_dark;ocean_water;body,free_verse_or_narrative,bittersweet,4,"Here is a short story:

**The Last Light**

Maya climbed to the top of the old lighthouse every evening, just as her grandmother had done before her. The village below had long forgotten why the light still burned, since no ships had sailed those waters in decades. But Maya kept the flame alive anyway, polishing the great lens and winding the clockwork mechanism with careful hands. One stormy night, she spotted a small boat tossing wildly in the waves, its engine dead and its passengers clinging to the rails. She cranked the light to its fullest brightness and rang the old fog bell until her arms ached. By morning, the boat had found the shore, and a young man climbed the lighthouse steps to thank her. He looked at the ancient mechanism with wide eyes and asked how she had known to keep it running all these years. Maya smiled and looked out at the calm sea. ""My grandmother said the light was never really for the ships,"" she said quietly. ""It was to remind us that someone is always watching over the dark.""",1020,,2,0,0,,3,7,1,3,3,4,3,0,0,,hidden,3,1,1,0,1,0,1,6,4,21,0,1,0,3,2,0,0,0,14,hidden,0,,0,0,0,0,0,4,3,0,14,0.6576
b4e0991f4f00,Model D,story_lt10,story,lt10,4,2026-05-07T18:00:10.630126+00:00,True,False,False,125,7,3,3,yes,here,here is,third,past,historical,historical;domestic;natural,serene,serene;wistful;adventurous,discovery,discovery;loss;transformation,light_dark,light_dark;seasons_time;memory,free_verse_or_narrative,bittersweet,4,"Here is a short story:

**The Last Light**

Maya climbed to the top of the old lighthouse every evening, though it had been abandoned for years. She told herself it was for the view, but really she was waiting. One stormy night, a small boat appeared through the fog, drifting dangerously close to the rocks. Without thinking, she found an old lantern on the shelf and lit it with trembling hands. The light cut through the darkness, and the boat slowly turned away to safety. The next morning, a weathered note was tucked under the lighthouse door. It read simply, *""Thank you for being there.""* Maya smiled, set the note on the shelf beside the lantern, and finally understood why she had never stopped climbing.",714,,0,0,0,,1,6,0,2,1,0,3,0,0,,hidden,1,0,1,0,1,0,1,3,2,14,0,2,1,2,0,0,0,2,5,hidden,0,,1,0,3,0,0,4,1,0,9,0.672
ab4c3349ecc6,Model D,story_lt10,story,lt10,5,2026-05-07T18:00:15.759115+00:00,True,False,False,137,9,5,5,yes,the,the last,third,mixed,domestic,domestic;historical;natural,melancholic,melancholic;wistful;serene,loss,loss;discovery;escape,light_dark,light_dark;memory;nature,free_verse_or_narrative,negative,4,"# The Last Light

Maya found the old lighthouse abandoned, its lamp dark for thirty years. Something pulled her inside, up the winding stairs, to the dusty lantern room. In a rusted tin, she discovered a letter addressed simply: *""To whoever finds this.""*

The letter read: *""I kept this light burning every night for my daughter lost at sea. Now my hands are too old. Please, just once more.""*

Maya looked out at the dark water, then at the ancient lamp. She worked through the night, cleaning the mechanism, finding oil in a forgotten barrel. At dawn, the light blazed across the ocean for the first time in decades.

A week later, an old woman knocked on Maya's door, tears streaming down her face. *""I was never lost,""* she whispered, *""I just needed a reason to come home.""*",780,,5,0,0,,2,11,0,7,5,3,3,0,0,,hidden,1,0,1,0,5,0,1,3,5,13,0,3,1,5,1,1,0,0,11,hidden,0,,0,0,6,0,0,5,5,0,6,0.6934
7fce03277031,Model D,story_lt10,story,lt10,6,2026-05-07T18:00:21.645162+00:00,True,False,False,130,5,2,2,yes,the,the last,third,past,domestic,domestic;urban,none_detected,,observation,observation;discovery;loss,memory,memory;seasons_time,not_poem_like,neutral_or_unclear,1,"# The Last Letter

Maya found the letter tucked beneath the floorboard she'd been meaning to fix for years. It was written in her grandmother's handwriting, dated 1962, addressed simply to ""whoever needs this most."" The words inside described a young woman terrified of leaving her small town, convinced she would fail in the big city. *But I went anyway*, the letter read, *and I was right to be scared, and I went anyway.* Maya sat on the dusty floor for a long time, reading the line over and over. She had a plane ticket on her kitchen counter, a job offer in another country, and a resignation letter she hadn't yet sent. She read the words one final time, then stood up, walked to the kitchen, and picked up a pen.",720,,3,1,0,,0,0,0,4,0,0,3,0,0,,hidden,0,0,0,0,0,0,0,0,0,15,0,1,0,1,2,0,0,0,5,hidden,0,,0,0,3,0,0,0,0,1,8,0.6538
eb056516a2eb,Model D,story_lt10,story,lt10,7,2026-05-07T18:00:27.364126+00:00,True,False,False,125,8,3,3,yes,here,here is,third,past,historical,historical;domestic;natural,serene,serene;wistful;adventurous,loss,loss;discovery;escape,light_dark,light_dark;seasons_time;body,free_verse_or_narrative,positive,3,"Here is a short story:

**The Last Light**

Maya climbed to the top of the old lighthouse every evening, even though the light had stopped working years ago. The townspeople thought she was strange, but she never explained herself. One stormy night, a small fishing boat appeared in the distance, dangerously close to the rocks. Without thinking, Maya grabbed her lantern and swung it back and forth with all her strength. The boat slowly turned, avoiding the jagged shore by inches. The next morning, an old fisherman knocked on her door, eyes full of tears, saying she had saved his grandson's life. Maya simply smiled and handed him a cup of tea. That evening, she climbed the lighthouse again, lantern in hand, ready as always.",731,,0,0,0,,2,5,0,2,2,1,4,0,0,,hidden,2,0,1,0,1,0,1,3,3,16,0,1,1,2,1,1,1,1,7,hidden,0,,0,0,3,0,0,4,2,0,11,0.736
aa4d4dc9f5cf,Model D,story_lt10,story,lt10,8,2026-05-07T18:00:32.217313+00:00,True,False,False,133,8,3,3,yes,here,here is,third,past,natural,natural;historical;cosmic,serene,serene;wistful;adventurous,discovery,discovery;escape;loss,light_dark,light_dark;nature;seasons_time,free_verse_or_narrative,positive,4,"Here is a short story:

**The Last Light**

Maya climbed to the top of the old lighthouse every evening, just as her grandmother had taught her. She would wind the brass mechanism and watch the beam cut through the darkening fog. One night, a small boat appeared in the distance, drifting dangerously close to the rocks. Maya spun the light faster, her heart pounding against her ribs. The boat turned just in time, gliding safely into the harbor below. The next morning, an old fisherman knocked on her door, holding a jar of honey and wearing a quiet smile. He said nothing, simply nodded, and walked back down the hill. Maya placed the honey on the windowsill where the light could catch it, golden and warm, like a small sun she could keep.",744,,0,3,0,,1,5,0,2,4,1,3,1,0,,hidden,1,0,1,0,0,0,1,6,3,9,0,1,1,1,0,0,0,1,3,hidden,0,,0,1,1,0,0,3,4,0,9,0.6917
3ced2088977b,Model D,story_lt10,story,lt10,9,2026-05-07T18:00:37.555408+00:00,True,False,False,142,8,2,2,yes,the,the last,third,past,domestic,domestic;natural;historical,adventurous,adventurous;melancholic;romantic,loss,loss;discovery;observation,light_dark,light_dark;body;nature,not_poem_like,bittersweet,3,"# The Last Light

Maya found the old lighthouse abandoned, its lamp dark for thirty years. She climbed the spiral stairs anyway, drawn by something she couldn't name. At the top, she discovered a logbook, its final entry dated the night her mother had disappeared. Her hands trembled as she read the words — *""I had to go where the sea calls, but I left a piece of myself here for you.""* Tucked inside the back cover was a photograph of a woman holding a newborn baby, both of them laughing. Maya had never known her mother's face until that moment. She walked to the window and looked out at the endless ocean, finally understanding why she had always felt most at home near the water. With steady hands, she lit the lamp. For the first time in her life, she didn't feel lost.",777,,2,0,0,,3,5,0,2,3,3,2,0,0,,hidden,2,0,0,0,2,1,2,1,1,17,0,2,0,4,2,1,0,1,11,hidden,0,,1,0,5,0,0,1,3,0,15,0.7113
7e2246e02ef2,Model D,story_lt5,story,lt5,0,2026-05-07T17:59:11.248619+00:00,True,False,False,80,4,2,2,yes,here,here is,third,past,domestic,domestic;historical;natural,adventurous,adventurous;romantic;wistful,discovery,discovery;escape;survival,body,body;memory;light_dark,not_poem_like,negative,1,"Here is a short story:

Sarah found an old letter in her grandmother's attic, sealed with red wax and addressed to no one. She carefully broke the seal and unfolded the brittle paper, revealing a hand-drawn map with a single word written at the bottom — *find it*. Heart pounding, she grabbed her coat and stepped out into the cold night air, the map clutched tightly in her hand. She had no idea that her life was about to change forever.",439,,0,0,0,,2,1,0,2,1,0,1,0,0,,hidden,2,0,0,0,0,0,2,0,1,9,0,3,1,0,0,0,1,1,3,hidden,0,,0,0,1,0,0,1,1,0,8,0.775
ae640e32d44d,Model D,story_lt5,story,lt5,1,2026-05-07T17:59:14.744837+00:00,True,False,False,92,3,2,2,yes,here,here is,third,past,natural,natural;domestic;historical,adventurous,adventurous;romantic;wistful,discovery,discovery;escape;observation,body,body;memory;nature,not_poem_like,neutral_or_unclear,1,"Here is a short story:

Sarah found an old letter hidden beneath the floorboards of her grandmother's house, sealed with red wax and addressed to no one. With trembling hands, she broke the seal and unfolded the yellowed paper, revealing a map and a single cryptic line: *""Follow the river where the willows weep.""* She grabbed her coat and ran toward the woods, her heart pounding with a mixture of fear and wonder. What she discovered at the end of the trail would change everything she thought she knew about her family.",523,,0,1,0,,2,0,0,2,2,1,0,0,0,,hidden,2,0,0,0,0,0,2,0,1,9,0,4,2,0,1,0,0,1,6,hidden,0,,0,0,1,0,0,1,2,0,9,0.7283
f223cffe0ede,Model D,story_lt5,story,lt5,2,2026-05-07T17:59:18.311739+00:00,True,False,False,110,4,2,2,yes,here,here is,third,mixed,historical,historical;natural,serene,serene;melancholic;wistful,loss,loss;discovery;survival,light_dark,light_dark;nature;body,not_poem_like,bittersweet,1,"Here is a short story:

The old lighthouse had been dark for decades, but every stormy night, the fishermen swore they could still see its beam cutting through the fog. One evening, young Maya climbed to the top to investigate, her lantern trembling in her shaking hand. There, she found an ancient logbook, its pages filled with the final entries of a keeper who had refused to abandon his post during the great storm of 1922. She read the last line aloud: *""As long as someone remembers, the light never truly dies.""* At that moment, the lighthouse blazed to life around her, flooding the dark sea with a warm, golden glow.",625,,0,1,0,,1,6,0,1,2,1,1,0,0,,hidden,1,0,1,0,2,0,1,5,2,7,0,1,0,2,0,0,1,0,6,hidden,0,,0,0,0,0,0,3,2,0,9,0.7818
ba197796f59e,Model D,story_lt5,story,lt5,3,2026-05-07T17:59:22.570871+00:00,True,False,False,83,4,2,2,yes,here,here is,third,mixed,domestic,domestic;historical;natural,serene,serene;wistful;adventurous,discovery,discovery;reunion;transformation,light_dark,light_dark;memory;seasons_time,not_poem_like,unresolved,2,"Here is a short story:

The old lighthouse had been dark for twenty years, but every night, a warm glow still flickered from its tower. The townspeople whispered about it, too afraid to climb the winding stairs and investigate. One stormy evening, a young girl named Mara finally worked up the courage to go inside. At the top, she found nothing but a single candle, a worn photograph of a sailor, and a note that read, ""Still waiting for you to come home.""",457,,0,0,0,,0,3,0,2,1,0,2,0,0,,hidden,1,0,1,1,1,0,0,4,3,6,0,1,0,0,0,1,0,1,5,hidden,0,,1,0,2,0,0,2,1,0,3,0.8072
6ff74168d806,Model D,story_lt5,story,lt5,4,2026-05-07T17:59:26.771160+00:00,True,False,False,72,3,2,2,yes,here,here is,third,past,domestic,domestic;historical,adventurous,adventurous;romantic;wistful,discovery,discovery;observation;transformation,memory,memory;body,not_poem_like,neutral_or_unclear,2,"Here is a short story:

Sarah found an old letter in her grandmother's attic, sealed with red wax and addressed to no one. She hesitated before breaking the seal, her hands trembling with curiosity. Inside was a single line: *""The treasure you seek has been with you all along.""* She looked down at the worn locket around her neck — the one her grandmother had given her as a child — and finally understood.",407,,0,0,0,,1,0,0,2,0,0,0,0,0,,hidden,1,0,0,0,0,0,1,0,1,7,0,1,0,0,1,0,0,1,4,hidden,0,,2,0,1,0,0,1,0,0,7,0.7917
8539c9c4ebe3,Model D,story_lt5,story,lt5,5,2026-05-07T17:59:29.827034+00:00,True,False,False,79,4,2,2,yes,here,here is,third,mixed,domestic,domestic;historical,romantic,romantic;wistful;adventurous,discovery,discovery;loss;observation,memory,memory;seasons_time,not_poem_like,negative,3,"Here is a short story:

Sara found an old key in her grandmother's attic, rusted and tied with a faded red ribbon. Curious, she searched every lock in the house until she finally discovered a small wooden box hidden beneath the floorboards. Inside was a bundle of love letters written to her grandmother from a man she had never married. Sara sat in the dusty attic for hours, reading the words of a love story she never knew existed.",434,,0,0,0,,0,0,0,2,0,0,1,0,0,,hidden,1,0,0,0,0,0,2,0,2,10,0,3,0,2,1,0,0,1,7,hidden,0,,0,0,3,0,0,1,0,0,6,0.7468
7b8de768bed2,Model D,story_lt5,story,lt5,6,2026-05-07T17:59:33.469979+00:00,True,False,False,66,4,2,2,yes,here,here is,third,mixed,domestic,domestic;historical,inspirational,inspirational;playful;serene,discovery,discovery;observation;reunion,memory,memory,not_poem_like,positive,1,"Here is a short story:

Sarah found an old music box in her grandmother's attic, its delicate ballerina frozen mid-spin. When she wound the rusty key, a haunting melody filled the dusty room, and the ballerina slowly began to dance. In that moment, Sarah could have sworn she heard her grandmother's laughter echoing through the walls. She closed the box gently, smiled, and carried it home.",391,,0,1,0,,0,0,0,1,0,0,0,0,0,,hidden,0,0,0,1,0,1,0,1,1,5,0,1,0,0,1,1,0,0,5,hidden,0,,0,0,4,0,0,1,0,0,7,0.7879
b3ee67459412,Model D,story_lt5,story,lt5,7,2026-05-07T17:59:36.682978+00:00,True,False,False,92,4,2,2,yes,here,here is,third,past,domestic,domestic;historical,wistful,wistful;adventurous;romantic,discovery,discovery;creation;loss,memory,memory,not_poem_like,negative,2,"Here is a short story in fewer than 5 sentences:

Sarah found an old key in her grandmother's attic, rusted and tied with a faded red ribbon. Driven by curiosity, she searched the entire house until she discovered a small locked box hidden beneath the floorboards. Inside was a bundle of love letters written to her grandmother from a man she had never married, filled with words so beautiful they made Sarah cry. She carefully retied the ribbon around the key and placed everything back, deciding that some secrets deserved to remain hidden.",542,,0,0,0,,0,0,0,2,0,0,0,0,0,,hidden,1,0,0,0,0,0,1,0,2,14,1,4,0,1,0,0,0,0,7,hidden,0,,0,0,2,0,0,1,0,0,7,0.7935
3b3ac4ab7ea9,Model D,story_lt5,story,lt5,8,2026-05-07T17:59:40.227831+00:00,True,False,False,87,4,2,2,yes,here,here is,third,mixed,historical,historical;domestic;natural,adventurous,adventurous;romantic;wistful,discovery,discovery;observation,memory,memory;body;light_dark,not_poem_like,neutral_or_unclear,2,"Here is a short story:

Sarah found an old letter hidden beneath the floorboards of her grandmother's house, sealed with red wax and addressed to no one. Inside was a map leading deep into the forest behind the property, marked with a single word: *tonight*. With trembling hands and a lantern, she followed the path until she reached a clearing where dozens of candles burned in a perfect circle. In the center sat her grandmother, very much alive, smiling as if she had been waiting for years.",495,,0,0,0,,1,1,0,2,1,0,1,0,0,,hidden,1,0,0,0,0,0,1,0,1,9,0,3,0,0,1,0,0,0,7,hidden,0,,0,0,1,0,0,2,1,0,5,0.8046
4acf34e21c11,Model D,story_lt5,story,lt5,9,2026-05-07T17:59:44.039079+00:00,True,False,False,82,3,2,2,yes,here,here is,third,past,domestic,domestic;historical,inspirational,inspirational;melancholic;romantic,loss,loss;discovery;escape,body,body;memory;seasons_time,not_poem_like,negative,2,"Here is a short story:

Sarah found an old letter in her grandmother's attic, sealed with red wax and addressed to no one. Her hands trembled as she broke the seal and unfolded the yellowed paper. The words inside were simple but stopped her breath: *""If you are reading this, then I never found the courage to tell you the truth — you were never alone.""* Sarah sat down on the dusty floor and, for the first time in years, began to cry.",437,,1,0,0,,2,0,0,2,0,0,2,0,0,,hidden,0,0,0,2,1,0,1,0,1,10,0,2,1,3,1,0,0,0,6,hidden,0,,3,0,2,0,0,1,0,0,4,0.7683
2bb93748376a,Model D,story_open,story,open,0,2026-05-07T18:00:42.959401+00:00,True,False,False,202,17,14,14,not_applicable,the,the last,third,past,domestic,domestic;natural;historical,serene,serene;wistful;romantic,observation,observation;loss;survival,light_dark,light_dark;nature;body,rhyme_heavy,bittersweet,2,"# The Last Light

Maya found the jar on a Tuesday.

It sat on her grandmother's porch, ordinary and dusty, sealed with a rusted lid. Inside, something glowed — soft and gold, like a firefly that had forgotten to stop shining.

""Grandma, what is this?""

Her grandmother looked up from her rocking chair and smiled the way old people smile when they know something wonderful. ""That's a piece of a good day. From 1962. I saved it.""

Maya turned the jar in her hands. ""You can't save a day.""

""I didn't think so either."" Her grandmother reached out. ""Open it.""

Maya twisted the lid. The light drifted out slowly, like warm smoke, and then she felt it — summer grass under bare feet, the smell of rain on hot pavement, laughter from somewhere close and safe.

It lasted only seconds.

When it faded, Maya stood quietly on the porch, blinking.

""Where did it go?"" she asked.

Her grandmother took the empty jar and set it gently on the railing.

""Into you,"" she said simply. ""That's where good things go when you finally let them.""

Maya sat down beside her grandmother. Together they watched the evening arrive, and neither one felt the need to say anything more.",1159,,2,0,0,,2,3,0,2,3,1,2,0,0,,hidden,0,0,0,0,1,0,2,5,4,21,0,1,0,3,7,1,2,2,13,hidden,0,,3,0,3,0,0,1,3,0,21,0.6386
de4d7c8d8e58,Model D,story_open,story,open,1,2026-05-07T18:00:51.562586+00:00,True,False,False,226,18,14,14,not_applicable,the,the last,third,past,historical,historical;natural;cosmic,serene,serene;wistful;adventurous,observation,observation;discovery;loss,light_dark,light_dark;memory;nature,free_verse_or_narrative,bittersweet,7,"# The Last Light

Maya found the old lighthouse on a Tuesday, which she always thought was the most forgettable day of the week.

She had been walking the rocky shoreline for an hour, trying to outrun a feeling she couldn't name. The kind that sits behind your ribs and hums quietly, reminding you that something is missing.

The lighthouse door was unlocked. Inside, a spiral staircase twisted upward like a question mark. She climbed it anyway.

At the top, she found an elderly man polishing the great glass lens with a soft cloth, even though the lighthouse had been decommissioned for thirty years.

""Nobody needs this light anymore,"" Maya said, not unkindly.

The old man smiled without turning around.

""Last week, a sailor told me he got lost in the fog,"" he said. ""He couldn't see the shore, couldn't see the stars. Then he saw *this* light."" He paused. ""Said it reminded him that land still existed.""

Maya looked out at the gray water stretching endlessly toward the horizon.

""Did that actually happen?"" she asked.

The old man finally turned, his eyes calm and certain.

""Does it matter?""

Maya sat down on the cold floor and watched him work until the sun went down and the old light, against all reason, began to glow.

She stopped trying to outrun the feeling. Instead, she let it rest.",1302,,1,0,0,,1,7,0,4,3,2,2,2,0,,hidden,1,0,1,1,1,0,0,9,6,26,0,4,1,4,5,0,1,2,9,hidden,0,,2,2,2,0,0,4,3,0,20,0.6416
5b1b0c1361f4,Model D,story_open,story,open,2,2026-05-07T18:01:02.697545+00:00,True,False,False,196,18,17,16,not_applicable,the,the last,third,mixed,domestic,domestic;natural;historical,serene,serene;wistful;romantic,observation,observation;creation;discovery,nature,nature;seasons_time;light_dark,rhyme_heavy,positive,2,"# The Last Light

Maya found the letter on a Tuesday.

It was tucked beneath a cracked flowerpot on her grandmother's porch, sealed with yellow wax, addressed to *no one in particular.*

She almost threw it away.

Inside was a single line:

*""The garden still remembers you.""*

Maya hadn't visited in three years. Not since the funeral. Not since she'd told herself she was too busy, too far, too something. The excuses had piled up like unread mail.

She looked out at the overgrown yard. The roses her grandmother had planted were somehow still blooming — wild and untrimmed, climbing the fence like they owned it.

*Maybe they do,* she thought.

She sat down in the old wooden chair on the porch. The paint was peeling. A bird sang somewhere close. The afternoon light turned everything gold.

She didn't go inside right away.

She just sat there, breathing, letting the garden look at her the way gardens do — quietly, patiently, without judgment.

For the first time in three years, she didn't feel late.

She felt exactly where she was supposed to be.

---

*Some places hold love in their roots.*
*You just have to come back to find it.*",1144,,0,0,0,,0,2,0,2,3,0,3,0,0,,hidden,0,0,0,0,0,0,1,4,4,23,2,1,0,1,5,0,0,1,16,hidden,0,,2,0,3,0,0,1,3,0,21,0.6633
774b0a3a73f7,Model D,story_open,story,open,3,2026-05-07T18:01:11.170782+00:00,True,False,False,222,23,16,16,not_applicable,the,the last,third,past,natural,natural;historical,wistful,wistful;serene;playful,loss,loss;discovery;creation,nature,nature;memory;seasons_time,free_verse_or_narrative,neutral_or_unclear,3,"# The Last Light

Maya found the letter on a Tuesday, tucked beneath the old oak tree where her grandfather used to read.

It was addressed to no one. Or maybe everyone.

She unfolded the yellowed paper carefully, the way you handle something that has survived longer than it should.

*""If you're reading this, the world still exists. Good. Keep going.""*

That was all.

She laughed — a small, surprised sound that scattered the nearby birds. She had been sitting under that tree for an hour, trying to decide if anything was worth the effort anymore. Bills. Loneliness. The ordinary weight of a difficult year.

She read the seven words again.

*Keep going.*

Maya never found out who wrote it. She asked the neighbors. She posted about it online. Nobody claimed it.

But she folded it back up and put it in her coat pocket. On hard mornings, she would press her hand against it from the outside, feeling the small rectangle of paper through the fabric.

A stranger had once sat under the same tree, feeling the same weight, and had decided — instead of leaving with their sadness — to leave something behind for the next person.

Maya started writing her own letters that winter.

She left them everywhere.

---

*Sometimes the kindest thing you can do is remind someone the world still needs them.*",1301,,0,1,0,,1,1,0,4,5,0,3,0,0,,hidden,0,0,0,0,0,1,1,3,5,23,1,2,0,3,1,1,1,0,15,hidden,0,,2,0,0,0,0,1,5,0,24,0.6622
